Agent,Author,Repo,CommitSha,smell_type,smell_name,Method,Line,File,Description
Claude_Code,graphistry,pygraphistry,a1141d950f4c0fcf028dfd591cb189e03d38e233,implementation,Magic number,test_call_referencing_binding,296,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/graphistry$pygraphistry/a1141d950f4c0fcf028dfd591cb189e03d38e233/graphistry/tests/compute/test_call_operations.py,Magic number 4 used in test_call_referencing_binding.
Claude_Code,graphistry,pygraphistry,6b88c9a4eb09efdcea37d8b476340cb58fb9b7b0,implementation,Magic number,test_call_referencing_binding,296,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/graphistry$pygraphistry/6b88c9a4eb09efdcea37d8b476340cb58fb9b7b0/graphistry/tests/compute/test_call_operations.py,Magic number 4 used in test_call_referencing_binding.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,2053cba22dbb3e511dcfaf78273a90e4dae509ee,implementation,Empty catch block,_ipfs_add,43,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/2053cba22dbb3e511dcfaf78273a90e4dae509ee/src/utils/snark.py,Empty catch block found in _ipfs_add.
Cursor,WorkflowAI,WorkflowAI,58d23353a265cfc3f8293fe83aab64bfa954dc74,implementation,Long identifier,test_latest_run_includes_metadata,101,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/WorkflowAI$WorkflowAI/58d23353a265cfc3f8293fe83aab64bfa954dc74/api/api/routers/runs_v1_test.py,Identifier'test_latest_run_includes_metadata' exceeds the maximum length of 30 characters.
Devin,crewAIInc,crewAI,639e5342deb0a5c0c6584336aa391a89ee85bee2,implementation,Long identifier,test_crew_test_with_invalid_inputs,3349,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/639e5342deb0a5c0c6584336aa391a89ee85bee2/tests/crew_test.py,Identifier'test_crew_test_with_invalid_inputs' exceeds the maximum length of 30 characters.
Devin,reflex-dev,reflex-web,60735e8e8cbe519e41fab09d32d0c269e6f543cc,implementation,Long statement,ai_chat_interface,266,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/reflex-dev$reflex-web/60735e8e8cbe519e41fab09d32d0c269e6f543cc/pcweb/components/docpage/navbar/browser_use.py,A line with 1283 chars in ai_chat_interface exceeds the maximum length of 120 characters.
OpenAI_Codex,robertmartin8,KindleClippings,ba263fc93b14483625b66c88adaa3429f25fe6fa,design,Multifaceted abstraction,,1,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/robertmartin8$KindleClippings/ba263fc93b14483625b66c88adaa3429f25fe6fa/tests/test_remove_chars.py,"Class 'test_remove_chars' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Devin,crewAIInc,crewAI,015ce7f550041d2637d74bb071d0da2205bb3dba,implementation,Long identifier,test_ollama_embedder_missing_model,81,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/015ce7f550041d2637d74bb071d0da2205bb3dba/tests/embedder_test.py,Identifier'test_ollama_embedder_missing_model' exceeds the maximum length of 30 characters.
Devin,crewAIInc,crewAI,bccb27ab2eecdd92cc9a0b5a5baa748353414494,implementation,Long identifier,test_optional_visualization_import_error,80,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/bccb27ab2eecdd92cc9a0b5a5baa748353414494/tests/test_lite_installation.py,Identifier'test_optional_visualization_import_error' exceeds the maximum length of 30 characters.
Cursor,browser-use,browser-use,c53c4e9572f0e0741a4a87d7783fe7f104ce36f4,implementation,Long statement,test_manual_pdf_download,139,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/browser-use$browser-use/c53c4e9572f0e0741a4a87d7783fe7f104ce36f4/test_pdf_features.py,A line with 373 chars in test_manual_pdf_download exceeds the maximum length of 120 characters.
Copilot,jeroenterheerdt,HAsmartirrigation,e106efb202e6be168633fc2ad6907c8660734999,implementation,Long statement,_reset_event_fired_today,2129,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/jeroenterheerdt$HAsmartirrigation/e106efb202e6be168633fc2ad6907c8660734999/custom_components/smart_irrigation/__init__.py,A line with 123 chars in _reset_event_fired_today exceeds the maximum length of 120 characters.
Copilot,Azure,azure-sdk-for-python,99a3e924dcc8a4841564e508045526c659017ff1,implementation,Long method,list,67 - 156,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/Azure$azure-sdk-for-python/99a3e924dcc8a4841564e508045526c659017ff1/sdk/ml/azure-ai-ml/azure/ai/ml/_restclient/v2023_02_01_preview/aio/operations/_private_endpoint_connections_operations.py,Method 'list' is too long (71 lines).
OpenAI_Codex,bmander,graphserver,08e217868825e865f0502d6c0aa5c9286935f3c8,implementation,Long method,create_app,303 - 409,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/bmander$graphserver/08e217868825e865f0502d6c0aa5c9286935f3c8/pygs/graphserver/ext/routeserver/routeserver.py,Method 'create_app' is too long (87 lines).
Copilot,streamlit,streamlit,cb3c23df58aa7d648752f766a91be48d13f6baaa,implementation,Long identifier,test_parse_page_and_query_params_with_params,23,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/streamlit$streamlit/cb3c23df58aa7d648752f766a91be48d13f6baaa/lib/tests/streamlit/url_util_query_params_test.py,Identifier'test_parse_page_and_query_params_with_params' exceeds the maximum length of 30 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,568fd1cb3c8be2835f5f325d034bf1d2bb64470f,implementation,Long statement,insert_entry,108,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/568fd1cb3c8be2835f5f325d034bf1d2bb64470f/src/archive/service.py,A line with 169 chars in insert_entry exceeds the maximum length of 120 characters.
OpenAI_Codex,Kiln-AI,Kiln,5f8fd47d2f278c6ec75e32264590f7ef7095a796,implementation,Magic number,test_create_finetune,593,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/Kiln-AI$Kiln/5f8fd47d2f278c6ec75e32264590f7ef7095a796/app/desktop/studio_server/test_finetune_api.py,Magic number 422 used in test_create_finetune.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,a86a07e3d44517c2acca9abdca23d51356541b49,implementation,Long statement,test_a2a_port_invalid,55,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/a86a07e3d44517c2acca9abdca23d51356541b49/tests/test_alpha_agi_business_3_v1.py,A line with 129 chars in test_a2a_port_invalid exceeds the maximum length of 120 characters.
Cursor,willccbb,verifiers,d08dd816bfb0ce6c604a6255320beafcc71113f0,implementation,Long statement,test_get_assistant_messages,29,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/willccbb$verifiers/d08dd816bfb0ce6c604a6255320beafcc71113f0/tests/test_parser.py,A line with 194 chars in test_get_assistant_messages exceeds the maximum length of 120 characters.
Devin,AgentOps-AI,agentops,f915964c6c9cbc7f0e1acf8b6d2bf11a58acb758,implementation,Complex method,_register_callbacks,123 - 157,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/AgentOps-AI$agentops/f915964c6c9cbc7f0e1acf8b6d2bf11a58acb758/agentops/instrumentation/providers/litellm/instrumentor.py,"Method '_register_callbacks' has a cyclomatic complexity of 14, exceeding the max of 6."
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,91b571b6776007744b63ad350df07b022794c780,design,Broken modularization,,13,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/91b571b6776007744b63ad350df07b022794c780/alpha_factory_v1/tests/test_orchestrator_rest.py,Class 'DummyRunner' contains only data members without any method implementations.
OpenAI_Codex,beowolx,rensa,5aa6e8d9c8de7513c96d4906101fdc5dd71cee93,implementation,Magic number,cminhash_circulant_minhash,28,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/beowolx$rensa/5aa6e8d9c8de7513c96d4906101fdc5dd71cee93/benchmarks/simple_benchmark.py,Magic number 128 used in cminhash_circulant_minhash.
OpenAI_Codex,DannyMac180,meta-agent,c760843912e9b5a6d2134b1d6072740f3ae041ba,design,Multifaceted abstraction,,1,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/DannyMac180$meta-agent/c760843912e9b5a6d2134b1d6072740f3ae041ba/tests/unit/test_execution_module.py,"Class 'test_execution_module' has a high LCOM value of 1, indicating it may have multiple responsibilities."
OpenAI_Codex,mochilang,mochi,ac11c6628d4d130455911e517c0cce95d84f6694,implementation,Long statement,,13,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/mochilang$mochi/ac11c6628d4d130455911e517c0cce95d84f6694/tests/transpiler/x/py/load_yaml.py,A line with 152 chars in load_yaml exceeds the maximum length of 120 characters.
OpenAI_Codex,mochilang,mochi,0fa32949374046826094c16e58ce8e4fc8dc0478,implementation,Long statement,,19,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/mochilang$mochi/0fa32949374046826094c16e58ce8e4fc8dc0478/tests/transpiler/x/py/load_yaml.py,A line with 135 chars in load_yaml exceeds the maximum length of 120 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd,design,Multifaceted abstraction,,16,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd/tests/test_agent_handle_methods.py,"Class 'DummyBus' has a high LCOM value of 1, indicating it may have multiple responsibilities."
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd,design,Multifaceted abstraction,,28,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd/tests/test_agent_handle_methods.py,"Class 'DummyLedger' has a high LCOM value of 1, indicating it may have multiple responsibilities."
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd,design,Multifaceted abstraction,,1,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/7bc8ef0ebce236b7f99a7d27a8508767a0dbe7cd/tests/test_agent_handle_methods.py,"Class 'test_agent_handle_methods' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Devin,axinc-ai,ailia-models,4d1662658b4d23a4ac390e86540c74f307a4d6c8,implementation,Long statement,convert_to_onnx,102,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/axinc-ai$ailia-models/4d1662658b4d23a4ac390e86540c74f307a4d6c8/face_recognition/6d_repnet_360/convert_to_onnx.py,A line with 232 chars in convert_to_onnx exceeds the maximum length of 120 characters.
Claude_Code,dai-motoki,haconiwa,750698716df2a88cd2f1b5f1aae557b11a49b2cd,implementation,Magic number,test_save_yaml,65,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/dai-motoki$haconiwa/750698716df2a88cd2f1b5f1aae557b11a49b2cd/tests/test_scan/test_generate_parallel.py,Magic number 60 used in test_save_yaml.
OpenAI_Codex,aorwall,moatless-tools,99e884f06cfdd1931fef91528b20605743b349ff,design,Feature envy,,21,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/aorwall$moatless-tools/99e884f06cfdd1931fef91528b20605743b349ff/tests/storage/test_memory_storage.py,Function 'test_append_and_read_lines' in module 'test_memory_storage' seems to access code elements that are outside of the module more than its internal to module members. It seems the method is more suitable in `memory_storage`.
OpenAI_Codex,aorwall,moatless-tools,99e884f06cfdd1931fef91528b20605743b349ff,design,Feature envy,,35,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/aorwall$moatless-tools/99e884f06cfdd1931fef91528b20605743b349ff/tests/storage/test_memory_storage.py,Function 'test_list_paths_and_delete' in module 'test_memory_storage' seems to access code elements that are outside of the module more than its internal to module members. It seems the method is more suitable in `memory_storage`.
Devin,disler,single-file-agents,b321cb80037d35fe0857e698c74fba5c95bfdcad,implementation,Long statement,main,68,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/disler$single-file-agents/b321cb80037d35fe0857e698c74fba5c95bfdcad/example-agent-codebase-arch/vertical-slice-architecture/main.py,A line with 152 chars in main exceeds the maximum length of 120 characters.
Devin,goat-sdk,goat,b6e97c0b7f20be4ef8f54f71e37243f76ec73fae,implementation,Long statement,request_faucet_tokens,446,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/goat-sdk$goat/b6e97c0b7f20be4ef8f54f71e37243f76ec73fae/python/src/wallets/crossmint/goat_wallets/crossmint/api_client.py,A line with 213 chars in request_faucet_tokens exceeds the maximum length of 120 characters.
Devin,crewAIInc,crewAI,4b9426fbccfbcc24a2ff1a18691b58fa0457add9,implementation,Long identifier,test_task_info_with_custom_status,29,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/crewAIInc$crewAI/4b9426fbccfbcc24a2ff1a18691b58fa0457add9/tests/a2a/test_task_info.py,Identifier'test_task_info_with_custom_status' exceeds the maximum length of 30 characters.
OpenAI_Codex,lwyBZss8924d,DeepSearchAgents,0a76293b1ff120b813e663833b8eb3ba86b10503,implementation,Long statement,serve,66,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/lwyBZss8924d$DeepSearchAgents/0a76293b1ff120b813e663833b8eb3ba86b10503/src/agents/servers/run_fastmcp.py,A line with 170 chars in serve exceeds the maximum length of 120 characters.
OpenAI_Codex,ikamensh,flynt,d01ebef530c05e9112b9e89eae444497e8277fab,implementation,Long identifier,test_unicode_chunk_no_token_error,44,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/ikamensh$flynt/d01ebef530c05e9112b9e89eae444497e8277fab/test/test_code_editor.py,Identifier'test_unicode_chunk_no_token_error' exceeds the maximum length of 30 characters.
Devin,goat-sdk,goat,c726b1789e28cea2b5c496becd5b73c5deb462fe,implementation,Long statement,send_transaction,90,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/goat-sdk$goat/c726b1789e28cea2b5c496becd5b73c5deb462fe/python/src/wallets/crossmint/goat_wallets/crossmint/custodial_solana_wallet.py,A line with 257 chars in send_transaction exceeds the maximum length of 120 characters.
Devin,goat-sdk,goat,c726b1789e28cea2b5c496becd5b73c5deb462fe,implementation,Long statement,send_transaction,111,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Devin/goat-sdk$goat/c726b1789e28cea2b5c496becd5b73c5deb462fe/python/src/wallets/crossmint/goat_wallets/crossmint/custodial_solana_wallet.py,A line with 146 chars in send_transaction exceeds the maximum length of 120 characters.
Copilot,Azure,azure-sdk-for-python,99a3e924dcc8a4841564e508045526c659017ff1,implementation,Long method,list,61 - 150,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Copilot/Azure$azure-sdk-for-python/99a3e924dcc8a4841564e508045526c659017ff1/sdk/ml/azure-ai-ml/azure/ai/ml/_restclient/v2023_06_01_preview/aio/operations/_workspace_features_operations.py,Method 'list' is too long (71 lines).
Claude_Code,OpenAdaptAI,OpenAdapt,c435c4a86a4a80b6071bc818baf299e2f1c72a0e,implementation,Long statement,image_to_base64,43,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Claude_Code/OpenAdaptAI$OpenAdapt/c435c4a86a4a80b6071bc818baf299e2f1c72a0e/omnimcp/omnimcp/adapters/omniparser.py,A line with 200 chars in image_to_base64 exceeds the maximum length of 120 characters.
Cursor,ucbepic,docetl,f03450855574f7aef6237e3cd9598fa4ca1dd620,implementation,Long statement,validation_fn,775,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/ucbepic$docetl/f03450855574f7aef6237e3cd9598fa4ca1dd620/docetl/operations/reduce.py,A line with 135 chars in validation_fn exceeds the maximum length of 120 characters.
Cursor,kyegomez,swarms,6d73b8723f462d4157268daa87a3a2b4a1865874,implementation,Complex method,execute_orders_concurrently,756 - 814,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/Cursor/kyegomez$swarms/6d73b8723f462d4157268daa87a3a2b4a1865874/swarms/structs/hiearchical_swarm.py,"Method 'execute_orders_concurrently' has a cyclomatic complexity of 8, exceeding the max of 6."
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,3fd1a5e01fadd96b52ae6b8fc140e014e374d5d0,implementation,Long statement,test_bridge_launch,23,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/3fd1a5e01fadd96b52ae6b8fc140e014e374d5d0/tests/test_aiga_agents_bridge.py,A line with 175 chars in test_bridge_launch exceeds the maximum length of 120 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,36cee38827b2d9d31dacade08078cef218d4e3f7,implementation,Long statement,_shannon_entropy,114,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/36cee38827b2d9d31dacade08078cef218d4e3f7/src/self_edit/safety.py,A line with 144 chars in _shannon_entropy exceeds the maximum length of 120 characters.
OpenAI_Codex,MontrealAI,AGI-Alpha-Agent-v0,ef4ab3cff8d5fc40049a44b79932c1f5884a5c93,implementation,Long identifier,test_lead_signal_improvement_over_baseline,4,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/files_changed/OpenAI_Codex/MontrealAI$AGI-Alpha-Agent-v0/ef4ab3cff8d5fc40049a44b79932c1f5884a5c93/tests/test_lead_time_evaluator.py,Identifier'test_lead_signal_improvement_over_baseline' exceeds the maximum length of 30 characters.
